name,countries,regions,localities,status,has_downhill,has_nordic,downhill_distance_km,nordic_distance_km,vertical_m,min_elevation_m,max_elevation_m,lift_count,surface_lifts_count,run_convention,wikidata_id,websites,openskimap,id,geometry,lat,lng,sources
,Hungary,"Borsod-Abauj Zemplen;Heves",,operating,no,yes,,9,88,817,905,,,europe,,,https://openskimap.org/?obj=01e36738-2ce4-426d-8f24-982510107722,01e36738-2ce4-426d-8f24-982510107722,Point,48.084911,20.474533,
,Finland,Kymenlaakso,Kouvola,operating,no,yes,,2,27,57,84,,,europe,,,https://openskimap.org/?obj=01eeb541-78d3-4374-a81c-f54e6d835f27,01eeb541-78d3-4374-a81c-f54e6d835f27,Point,60.860571,26.681867,
Madarao Kogen Toyota (斑尾高原 豊田スキー場),Japan,Nagano Prefecture,,abandoned,yes,no,,,,,,,,japan,,https://web.archive.org/web/20130824074106/http://www3.ocn.ne.jp/~madarao/mt-ski/,https://openskimap.org/?obj=01f21da745fc0c64d5b7480761e42bf046ff97d6,01f21da745fc0c64d5b7480761e42bf046ff97d6,Point,36.827386,138.294685,https://www.skimap.org/SkiAreas/view/1630
Lyžařský areál Kocianka,Czechia,Moravian-Silesian,,operating,yes,no,0,,53,658,712,2,2,europe,,https://www.kocianka.com/,https://openskimap.org/?obj=02001c6650bac0a9b5d4c2bf9ce0eed3c32461cf,02001c6650bac0a9b5d4c2bf9ce0eed3c32461cf,Point,49.464854,18.341776,https://www.openstreetmap.org/relation/4606065 https://www.skimap.org/SkiAreas/view/14675
Pian di Sole,Italy,Verbano-Cusio-Ossola,,abandoned,yes,no,,,,,,,,europe,,,https://openskimap.org/?obj=0205fce4def1bbde4d735a30b3dd08d805634f28,0205fce4def1bbde4d735a30b3dd08d805634f28,Point,45.984912,8.600210,https://www.skimap.org/SkiAreas/view/15198
Serena Ski,Finland,Uusimaa,Espoo,operating,yes,no,2,,53,45,98,5,5,europe,,https://serena.fi/,https://openskimap.org/?obj=02096f93055342140d3ad2c5737f7a0b019c47c5,02096f93055342140d3ad2c5737f7a0b019c47c5,Polygon,60.325990,24.736712,https://www.openstreetmap.org/way/263245245 https://www.skimap.org/SkiAreas/view/14528
,Norway,Vestland,,operating,no,yes,,3,35,118,153,,,europe,,,https://openskimap.org/?obj=020a7cba-0771-4166-bc4c-89f371ca17d9,020a7cba-0771-4166-bc4c-89f371ca17d9,Point,60.235734,5.843650,
Grand Lake,United States,Colorado,,abandoned,yes,no,,,,,,,,north_america,,https://www.coloradoskihistory.com/lost/grandlake.html,https://openskimap.org/?obj=0214ba1ba293fb07f4b414fedd404fa9ef6bffd7,0214ba1ba293fb07f4b414fedd404fa9ef6bffd7,Point,40.235566,-105.801535,https://www.skimap.org/SkiAreas/view/14832
Raven Mountain Ski Club,Canada,Ontario,McGarry,abandoned,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=021f02147676c5eacce91ba3dca95e5cb51a88eb,021f02147676c5eacce91ba3dca95e5cb51a88eb,Point,48.123763,-79.532475,https://www.skimap.org/SkiAreas/view/3132
Siljan skisenter,Norway,Vestfold og Telemark,,operating,yes,no,,,11,204,214,1,1,europe,,,https://openskimap.org/?obj=022119b1de57fb7ded5e0e3767660eb1f50d3015,022119b1de57fb7ded5e0e3767660eb1f50d3015,Polygon,59.278030,9.671432,https://www.openstreetmap.org/relation/8359960
Willow River State Park,United States,Wisconsin,"Hudson;St. Joseph",operating,no,yes,,26,73,217,290,,,north_america,,https://dnr.wisconsin.gov/topic/parks/willowriver,https://openskimap.org/?obj=02218e49fb6b95e2a3a80d27217d58e2b7332b9c,02218e49fb6b95e2a3a80d27217d58e2b7332b9c,Point,45.015901,-92.689227,https://www.openstreetmap.org/relation/18039374
Myoko Panorama Park (妙高パノラマパーク),Japan,Nagano Prefecture,,abandoned,yes,no,,,,,,,,japan,,https://old-skier.seesaa.net/article/115337387.html,https://openskimap.org/?obj=02277372bbcf2f2b211145d6bec668b13f5f0c35,02277372bbcf2f2b211145d6bec668b13f5f0c35,Point,36.869400,138.217566,https://www.skimap.org/SkiAreas/view/1514
,Austria,Tyrol,,operating,no,yes,,11,144,736,880,,,europe,,,https://openskimap.org/?obj=022e658e-ff3a-418d-b2b4-e7e3104c5ce1,022e658e-ff3a-418d-b2b4-e7e3104c5ce1,Point,47.438582,12.134909,
"木曽福島スキー場, Kisofukushima Ski Resort, きそふくしますきーじょう",Japan,Nagano Prefecture,,operating,yes,no,8,,677,1218,1895,4,,japan,Q11264820,https://www.kisofukushima-ski.com/,https://openskimap.org/?obj=022f8a600ff382273ca10d32900365c1dc27ce2e,022f8a600ff382273ca10d32900365c1dc27ce2e,Polygon,35.947994,137.673961,https://www.openstreetmap.org/way/103278112 https://www.skimap.org/SkiAreas/view/1619
Netschbuehl Eggiwill,Switzerland,Bern,Eggiwil,operating,yes,no,3,,298,716,1014,1,1,europe,,https://www.skilift-eggiwil.ch/,https://openskimap.org/?obj=023535ddc762805d8286b88756d10c43be9a525a,023535ddc762805d8286b88756d10c43be9a525a,Point,46.888219,7.771170,https://www.openstreetmap.org/relation/9210389 https://www.skimap.org/SkiAreas/view/17919
CISOWA - stacja narciarska,Poland,Silesian Voivodeship,Pilica Obszar Wiejski,operating,yes,no,1,,72,348,420,2,2,europe,,http://www.cisowa.pl/,https://openskimap.org/?obj=023a629b9704fa1d9c9c6718b1454f704a70112f,023a629b9704fa1d9c9c6718b1454f704a70112f,Polygon,50.452288,19.726792,https://www.openstreetmap.org/way/554034744 https://www.skimap.org/SkiAreas/view/12532
Todtnau,Germany,Baden-Württemberg,Todtnau,abandoned,yes,no,1,,363,662,1025,1,,europe,,,https://openskimap.org/?obj=0243741702cdb17e16cfef7c01f0cf6a572bb595,0243741702cdb17e16cfef7c01f0cf6a572bb595,Point,47.828690,7.949484,https://www.skimap.org/SkiAreas/view/5101
,Sweden,Vasternorrland,Bergeforsen,operating,no,yes,,2,8,33,41,,,europe,,,https://openskimap.org/?obj=02485823-1cc6-4f78-9cd4-ab20eb01e075,02485823-1cc6-4f78-9cd4-ab20eb01e075,Point,62.505871,17.337981,
,Finland,Southern Savonia,,operating,no,yes,,8,70,121,191,,,europe,,,https://openskimap.org/?obj=025aae8d-b7c3-4606-b250-f770686aaff9,025aae8d-b7c3-4606-b250-f770686aaff9,Point,62.173161,26.642382,
Christlum,Austria,Tyrol,Achenkirch,operating,yes,no,15,,803,942,1746,9,5,europe,,https://www.christlum.at/,https://openskimap.org/?obj=025fadf2cd66440f9ae67b4dde2e4f948552e22e,025fadf2cd66440f9ae67b4dde2e4f948552e22e,Polygon,47.507479,11.679090,https://www.openstreetmap.org/way/659166379 https://www.skimap.org/SkiAreas/view/3764
Garmisch Loipen,Germany,Bavaria,"Garmisch-Partenkirchen;Grainau",operating,no,yes,,15,55,709,764,,,europe,,https://www.gapa-tourismus.de/de/Winter/Langlaufen%20-%20Loipen,https://openskimap.org/?obj=026d5a169c2bac6e2769b5a3ac2ea2b83050cd54,026d5a169c2bac6e2769b5a3ac2ea2b83050cd54,Point,47.473403,11.050143,https://www.skimap.org/SkiAreas/view/17721
大同万龙白登山国际滑雪场,China,Shanxi,,operating,yes,no,9,,126,1103,1229,3,,north_america,,,https://openskimap.org/?obj=026e7f0ead3e851cc61de9353ba0f5b1674dd98a,026e7f0ead3e851cc61de9353ba0f5b1674dd98a,Polygon,40.129977,113.378916,https://www.openstreetmap.org/way/1033576624
Station du Col de Rousset,France,Drôme,"Chamaloc;St.-Agnan-en-Vercors",operating,yes,no,19,,439,1253,1691,9,8,europe,,https://www.lesstationsdeladrome.fr/stations/col-du-rousset/,https://openskimap.org/?obj=02707553d2b91ea36905797a8d6d66489860161d,02707553d2b91ea36905797a8d6d66489860161d,Polygon,44.835134,5.418915,https://www.openstreetmap.org/way/549042071 https://www.skimap.org/SkiAreas/view/706
Paavonrinteet,Finland,Central Finland,Saarijärvi,operating,yes,no,2,,72,123,194,,,europe,,https://www.saarijarvi.fi/paavonrinteet,https://openskimap.org/?obj=0274ff4ea83376dfc77363aeeef0681733e2e261,0274ff4ea83376dfc77363aeeef0681733e2e261,Point,62.690689,25.297969,https://www.skimap.org/SkiAreas/view/15510
Golte,Slovenia,Savinja,,operating,yes,no,10,,288,1279,1567,6,1,europe,,https://www.golte.si/,https://openskimap.org/?obj=02784b0bdc01675624d150843d694349b3770671,02784b0bdc01675624d150843d694349b3770671,Polygon,46.374198,14.890773,https://www.openstreetmap.org/way/541164455 https://www.skimap.org/SkiAreas/view/1964
Embergeralm,Austria,Carinthia,,operating,yes,no,5,,451,1659,2110,5,5,europe,,https://www.embergeralm.info/,https://openskimap.org/?obj=027a6c167cd6175f95d2f08a552cdbfe547494e4,027a6c167cd6175f95d2f08a552cdbfe547494e4,Polygon,46.775264,13.152177,https://www.openstreetmap.org/way/1289108620 https://www.skimap.org/SkiAreas/view/13530
,Austria,Upper Austria,,operating,yes,no,1,,41,525,566,2,2,europe,,,https://openskimap.org/?obj=027c2b44-044d-4c11-a67c-aa68f3d0239b,027c2b44-044d-4c11-a67c-aa68f3d0239b,Point,48.302919,14.651562,
,Sweden,Gavleborg,,operating,yes,no,1,,63,365,428,1,1,europe,,,https://openskimap.org/?obj=02816829-424e-4c7b-8d08-f95da04ee8ec,02816829-424e-4c7b-8d08-f95da04ee8ec,Point,61.732030,15.173708,
Almåsa,Sweden,Jamtland,,operating,yes,yes,8,8,284,417,701,2,2,europe,,https://www.almasafritid.se/,https://openskimap.org/?obj=0285f7c7eccdfa33155a23ae09e790acf5775862,0285f7c7eccdfa33155a23ae09e790acf5775862,Polygon,63.505350,14.041011,https://www.openstreetmap.org/way/1446620423 https://www.skimap.org/SkiAreas/view/14450
,Italy,Bolzano/Bozen,,operating,no,yes,,4,22,1074,1096,,,europe,,,https://openskimap.org/?obj=028d66a3-b27c-461b-b9c0-fd44dd4f63d0,028d66a3-b27c-461b-b9c0-fd44dd4f63d0,Point,46.809371,12.073691,
,United States,Wisconsin,Eau Claire,operating,no,yes,,3,41,281,321,,,north_america,,,https://openskimap.org/?obj=029225a9-546d-4a2a-b297-56353abf9436,029225a9-546d-4a2a-b297-56353abf9436,Point,44.847396,-91.517069,
,Finland,Southern Savonia,Mikkeli,operating,no,yes,,5,35,81,116,,,europe,,,https://openskimap.org/?obj=029b9936-bcdb-4bb5-8780-c39629dc4cb0,029b9936-bcdb-4bb5-8780-c39629dc4cb0,Point,61.706261,27.297216,
,Germany,Bavaria,Schliersee,operating,no,yes,,1,3,777,780,,,europe,,,https://openskimap.org/?obj=029d9b34-404b-4760-b591-270abfa1d90b,029d9b34-404b-4760-b591-270abfa1d90b,Point,47.734774,11.853061,
Pian del Frais,Italy,Turin,Chiomonte,operating,yes,no,9,,423,1465,1888,6,4,europe,,,https://openskimap.org/?obj=029ea37ac7ebaeaf0dec8bc2f07bb15c61847964,029ea37ac7ebaeaf0dec8bc2f07bb15c61847964,Point,45.099532,7.001131,https://www.openstreetmap.org/relation/3967376
Stajkowa,Poland,Lesser Poland Voivodeship,,operating,yes,no,0,,97,427,524,1,1,europe,,,https://openskimap.org/?obj=029f4944eb5e2a51b8a8564ce5bd5754bdbeff12,029f4944eb5e2a51b8a8564ce5bd5754bdbeff12,Point,49.448116,20.432888,https://www.skimap.org/SkiAreas/view/12653
Ski Creede,United States,Colorado,,abandoned,yes,no,,,,,,,,north_america,,https://www.coloradoskihistory.com/lost/creede.html,https://openskimap.org/?obj=029ff3df7f9c448fe908fc4a5ec6980ca3d5d61b,029ff3df7f9c448fe908fc4a5ec6980ca3d5d61b,Point,37.794239,-106.858954,https://www.skimap.org/SkiAreas/view/14801
Košútka,Slovakia,Banska Bystrica,,operating,yes,no,1,,216,503,719,3,3,europe,,http://www.kosutka.sk/,https://openskimap.org/?obj=02a68df48790cfcbd200a08b58afccb4ac5fde65,02a68df48790cfcbd200a08b58afccb4ac5fde65,Polygon,48.559104,19.534715,https://www.openstreetmap.org/way/28969943 https://www.skimap.org/SkiAreas/view/16159
,Sweden,Norrbotten,Kiruna,operating,no,yes,,4,59,510,569,,,europe,,,https://openskimap.org/?obj=02a8bde1-3223-4e4d-a501-5cfeee684937,02a8bde1-3223-4e4d-a501-5cfeee684937,Point,67.883713,20.209758,
Bláfjöll,Iceland,South,,operating,yes,yes,12,24,226,456,682,13,10,europe,,https://skidasvaedi.is/,https://openskimap.org/?obj=02afb35f5d4315ae5ff1abcef85259463632463c,02afb35f5d4315ae5ff1abcef85259463632463c,Point,63.979556,-21.645342,https://www.skimap.org/SkiAreas/view/2119
,Russia,Kaluga,,operating,no,yes,,3,41,169,210,,,europe,,,https://openskimap.org/?obj=02b106bd-583f-4a63-aa7e-c2bd243c6427,02b106bd-583f-4a63-aa7e-c2bd243c6427,Point,54.550679,36.172995,
Mt. Humbard,United States,Michigan,Mackinac Island,abandoned,yes,yes,,,,,,,,north_america,,,https://openskimap.org/?obj=02b1b4347577f132fb4473473f7d4f4e1c2d7c2b,02b1b4347577f132fb4473473f7d4f4e1c2d7c2b,Point,45.858620,-84.647920,https://www.skimap.org/SkiAreas/view/17530
Snowbasin Resort,United States,Utah,,operating,yes,yes,86,,897,1938,2835,13,3,north_america,Q2665933,https://www.snowbasin.com/,https://openskimap.org/?obj=02c5a8b2e7e93dd3b178428c9cb33794f8fc673a,02c5a8b2e7e93dd3b178428c9cb33794f8fc673a,Polygon,41.200663,-111.863024,https://www.openstreetmap.org/way/1201185853 https://www.skimap.org/SkiAreas/view/219
,Norway,Viken,Fjellfoten,operating,no,yes,,5,47,156,203,,,europe,,,https://openskimap.org/?obj=02c770e9-f39a-4990-82c6-e4e31e76976e,02c770e9-f39a-4990-82c6-e4e31e76976e,Point,60.094903,11.501780,
,Czechia,Vysocina,Svratka,operating,no,yes,,9,71,630,701,,,europe,,,https://openskimap.org/?obj=02c876b5-74f3-4aa6-a5c4-c006b8a77c72,02c876b5-74f3-4aa6-a5c4-c006b8a77c72,Point,49.701627,16.029751,
,France,Doubs,Arçon,operating,no,yes,,4,32,796,827,,,europe,,,https://openskimap.org/?obj=02cd1cc8-9151-4591-815a-cc165fed9598,02cd1cc8-9151-4591-815a-cc165fed9598,Point,46.951103,6.399185,
Tolvmannabacken,Sweden,Ostergotland,,operating,yes,no,,,124,118,242,1,1,europe,,https://www.tolvmannabacken.se,https://openskimap.org/?obj=02cf30c4a52065eb3843774d763bb2aba87bd2c3,02cf30c4a52065eb3843774d763bb2aba87bd2c3,Point,57.969393,15.619186,https://www.skimap.org/SkiAreas/view/14368
,France,Jura,Grande-Rivière,operating,no,yes,,1,56,955,1010,,,europe,,,https://openskimap.org/?obj=02d544b5-0515-4679-a8a3-a1d4ed81ba39,02d544b5-0515-4679-a8a3-a1d4ed81ba39,Point,46.539630,5.875581,
,Sweden,Vasternorrland,,operating,yes,no,1,,126,215,342,2,2,europe,,,https://openskimap.org/?obj=02dacf27286d3cf8bdf27c07ce69f604ac86ca2e,02dacf27286d3cf8bdf27c07ce69f604ac86ca2e,Polygon,62.503812,16.090235,https://www.openstreetmap.org/way/1260405545
Podbreziny,Slovakia,Zilina,Liptovsky Mikulas,operating,yes,no,0,,115,626,741,1,1,europe,,,https://openskimap.org/?obj=02e83f23ddf6a22deea1d2e9491bda87456dd103,02e83f23ddf6a22deea1d2e9491bda87456dd103,Point,49.088617,19.646093,https://www.openstreetmap.org/relation/17429279
Kálnica,Slovakia,Trenciansky kraj,,operating,yes,no,1,,99,249,348,1,1,europe,,https://www.skicentrumkalnica.sk/zima/,https://openskimap.org/?obj=02f5ed34666760496fda0cf25a4e349761885fab,02f5ed34666760496fda0cf25a4e349761885fab,Point,48.755287,17.937644,https://www.skimap.org/SkiAreas/view/14267
Val Chatel,United States,Minnesota,Clay,abandoned,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=02f95be084b4606697070d102f01cd6f1353163b,02f95be084b4606697070d102f01cd6f1353163b,Point,47.133951,-94.975390,https://www.skimap.org/SkiAreas/view/2246
Granberget,Sweden,Dalarna,,,yes,no,4,,165,274,439,1,1,europe,,,https://openskimap.org/?obj=02febef90706435e4a5e46806459a79c80477d8f,02febef90706435e4a5e46806459a79c80477d8f,Point,60.730010,14.866150,https://www.skimap.org/SkiAreas/view/14381
,Russia,Kemerovo,,operating,no,yes,,3,23,202,225,,,europe,,,https://openskimap.org/?obj=02ffa1d1-2785-46bd-9a63-1d17edbdbc32,02ffa1d1-2785-46bd-9a63-1d17edbdbc32,Point,54.395637,86.268749,
Apremont,France,Ain,"Apremont;Charix",operating,no,yes,,15,123,886,1009,,,europe,,https://www.facebook.com/Ski-de-fond-Apremont-137145723609894/,https://openskimap.org/?obj=0309e8148e70b948d3e8ac3ba62e4b7e331d65a1,0309e8148e70b948d3e8ac3ba62e4b7e331d65a1,Point,46.205863,5.662924,https://www.openstreetmap.org/relation/9231568
Steg,Liechtenstein,Liechtenstein,,operating,no,yes,,18,158,1297,1455,,,europe,,,https://openskimap.org/?obj=030c56a0bc65bec60e7c2d5d085005ba464bb149,030c56a0bc65bec60e7c2d5d085005ba464bb149,Point,47.097356,9.582078,https://www.openstreetmap.org/relation/9299965
,Germany,Bavaria,Rosenheim,operating,no,yes,,2,12,455,467,,,europe,,,https://openskimap.org/?obj=030ed4c6-42b6-43ca-a228-fc79c8c6ee59,030ed4c6-42b6-43ca-a228-fc79c8c6ee59,Point,47.829568,12.082624,
Forca Canapine,Italy,"Ascoli Piceno;Perugia",,operating,yes,no,,,254,1348,1602,3,2,europe,,https://www.forcacanapine.com/,https://openskimap.org/?obj=03129d64e67584ba63f60dd331c890941f48bbcd,03129d64e67584ba63f60dd331c890941f48bbcd,Point,42.757636,13.195885,https://www.skimap.org/SkiAreas/view/4465
,Norway,Oslo,Oslo,operating,no,yes,,8,29,1,30,,,europe,,,https://openskimap.org/?obj=0313dfc8-29ba-48d0-aa82-027d64f8ee6e,0313dfc8-29ba-48d0-aa82-027d64f8ee6e,Point,59.911153,10.681307,
Eston Hills,United Kingdom,Redcar and Cleveland,Guisborough,abandoned,yes,no,,,,,,,,europe,,,https://openskimap.org/?obj=031611e8b92b5a047ab8f46555c0768cc57513bd,031611e8b92b5a047ab8f46555c0768cc57513bd,Point,54.548391,-1.140701,https://www.skimap.org/SkiAreas/view/12412
万舟滑雪场,China,Inner Mongolia,,operating,yes,no,1,,3,1324,1327,3,3,north_america,,,https://openskimap.org/?obj=03188c8a56a68a69deccbb716115994dc17af6a9,03188c8a56a68a69deccbb716115994dc17af6a9,Polygon,39.504018,109.722605,https://www.openstreetmap.org/way/1358530597
"星野リゾート 猫魔スキー場, Hoshino Resorts Nekoma Mountain",Japan,Fukushima Prefecture,,operating,yes,no,20,,601,737,1338,14,,japan,Q11626773,https://www.nekoma.co.jp/,https://openskimap.org/?obj=03211df1a9413a2f292903b230b4dd0c55cf7b5f,03211df1a9413a2f292903b230b4dd0c55cf7b5f,Polygon,37.603501,140.034025,https://www.openstreetmap.org/relation/19780343 https://www.skimap.org/SkiAreas/view/1413
,Sweden,Varmland,Karlstad,operating,no,yes,,1,8,65,73,,,europe,,,https://openskimap.org/?obj=032535a8-f4c2-4104-963d-bbc1e936e82e,032535a8-f4c2-4104-963d-bbc1e936e82e,Point,59.412721,13.511844,
Fagerfjell Skisenter,Norway,Viken,,operating,yes,no,,,147,608,755,2,2,europe,,https://www.fagerfjell.no,https://openskimap.org/?obj=0327b529c83ac547ecdebf197ac8566bd56b6dc2,0327b529c83ac547ecdebf197ac8566bd56b6dc2,Polygon,59.829303,9.306217,https://www.openstreetmap.org/way/544118938
Ålviksbacken,Sweden,Varmland,,,yes,no,,,45,58,103,1,1,europe,,,https://openskimap.org/?obj=0339e880fd0b29e37f4b088247fbfb6d1af434a6,0339e880fd0b29e37f4b088247fbfb6d1af434a6,Point,59.347362,13.143078,https://www.skimap.org/SkiAreas/view/14401
Bald Mountain (Dedham),United States,Maine,,abandoned,yes,no,,,,,,,,north_america,,,https://openskimap.org/?obj=033c429795343f765b9c01035ab3dfa6f5264440,033c429795343f765b9c01035ab3dfa6f5264440,Point,44.659436,-68.613293,https://www.skimap.org/SkiAreas/view/16187
,Finland,Satakunta,,operating,no,yes,,11,24,12,36,,,europe,,,https://openskimap.org/?obj=0342da53-2c18-43e0-a014-474174415383,0342da53-2c18-43e0-a014-474174415383,Point,61.436470,22.055588,
Espace Diamant,France,"Haute-Savoie;Savoie","Cohennoz;Crest-Voland;Flumet;Hauteluce;Notre-Dame-de-Bellecombe;Praz-sur-Arly;Villard-sur-Doron",operating,yes,yes,176,41,1041,1008,2048,93,52,europe,,https://www.espacediamant.com,https://openskimap.org/?obj=0345d73f7a4bf0f49815ccb16306a3ec6371544b,0345d73f7a4bf0f49815ccb16306a3ec6371544b,Point,45.771978,6.536625,https://www.openstreetmap.org/relation/5993384 https://www.skimap.org/SkiAreas/view/771
,Norway,Trøndelag,Trondheim,operating,no,yes,,55,364,64,428,,,europe,,,https://openskimap.org/?obj=0347197f-7d13-4493-be71-34315352ed83,0347197f-7d13-4493-be71-34315352ed83,Point,63.385559,10.480777,
Foncine le Haut,France,Jura,Foncine-le-Haut,operating,yes,no,2,,128,902,1030,3,3,europe,,https://www.jura-foncine.com/hiver/ski-alpin/,https://openskimap.org/?obj=034725622e996f3b8ca23e553c607f2eb4ecf976,034725622e996f3b8ca23e553c607f2eb4ecf976,Polygon,46.657699,6.089511,https://www.openstreetmap.org/way/758350423 https://www.skimap.org/SkiAreas/view/918
,Germany,Bavaria,Marktschellenberg,operating,no,yes,,7,53,648,701,,,europe,,,https://openskimap.org/?obj=0354d90d-07e9-4b5c-b5a7-f7a28a00a3b4,0354d90d-07e9-4b5c-b5a7-f7a28a00a3b4,Point,47.676046,13.069091,
,Canada,Quebec,Morin-Heights,operating,no,yes,,0,5,339,345,,,north_america,,,https://openskimap.org/?obj=03557987-3f13-46f9-99ef-9ffe124589e2,03557987-3f13-46f9-99ef-9ffe124589e2,Point,45.928780,-74.275837,
,Austria,Lower Austria,,operating,yes,no,1,,103,576,679,1,1,europe,,,https://openskimap.org/?obj=036b342d-99fe-48e3-8083-3b82416bfb9d,036b342d-99fe-48e3-8083-3b82416bfb9d,Point,48.793128,15.344742,
,Russia,Tomsk,,operating,no,yes,,1,14,235,249,,,europe,,,https://openskimap.org/?obj=036bb009-3cd1-4558-95bc-a5072a2da47b,036bb009-3cd1-4558-95bc-a5072a2da47b,Point,56.301371,85.420874,
Imabetsu (今別スキー場),Japan,Aomori Prefecture,,abandoned,yes,no,,,,,,,,japan,,,https://openskimap.org/?obj=037332a9e1a8c6e06fae5b0a0623f8a1ae725579,037332a9e1a8c6e06fae5b0a0623f8a1ae725579,Point,41.170419,140.465003,https://www.skimap.org/SkiAreas/view/1338
Czarnorzeki,Poland,Podkarpackie,,operating,yes,no,,,69,427,496,1,1,europe,,,https://openskimap.org/?obj=03768170f0957984ba64a61818db28e180b82227,03768170f0957984ba64a61818db28e180b82227,Point,49.743194,21.833956,https://www.skimap.org/SkiAreas/view/12535
,Germany,Bavaria,Langdorf,operating,no,yes,,3,40,554,594,,,europe,,,https://openskimap.org/?obj=037fe213-9f6c-43e3-aa0b-1a95c7eef52c,037fe213-9f6c-43e3-aa0b-1a95c7eef52c,Point,49.013102,13.171217,
Villnöß,Italy,Bolzano/Bozen,,operating,yes,no,2,,243,1244,1487,2,2,europe,,,https://openskimap.org/?obj=0387daa2c4b4e96833fc1b35e4b23da7bfa133d4,0387daa2c4b4e96833fc1b35e4b23da7bfa133d4,Point,46.637651,11.716919,https://www.skimap.org/SkiAreas/view/17816
Rotary-Pembina Nordic Community Trails South Trail System,Canada,Alberta,,abandoned,no,yes,,,,,,,,north_america,,,https://openskimap.org/?obj=038be6f462a97ae82ebcf627dac2600631b71b52,038be6f462a97ae82ebcf627dac2600631b71b52,Point,53.221185,-114.940126,https://www.skimap.org/SkiAreas/view/3183
,Canada,Ontario,Ottawa,operating,no,yes,,22,39,79,118,,,north_america,,,https://openskimap.org/?obj=039af070-db41-4807-b709-b0132a132c06,039af070-db41-4807-b709-b0132a132c06,Point,45.348548,-75.593724,
,Norway,Viken,,operating,no,yes,,47,129,136,265,,,europe,,,https://openskimap.org/?obj=039e47a7-5ca3-4fae-a963-d74c8bba95c2,039e47a7-5ca3-4fae-a963-d74c8bba95c2,Point,59.504430,11.439028,
,Canada,Quebec,Quebec,operating,no,yes,,0,9,53,63,,,north_america,,,https://openskimap.org/?obj=039f82d1-e1da-4cbe-b900-e72006497b3f,039f82d1-e1da-4cbe-b900-e72006497b3f,Point,46.750222,-71.361676,
Etna Nord,Italy,Catania,,operating,yes,no,9,,525,1809,2333,4,3,europe,,https://www.etnasci.it/,https://openskimap.org/?obj=03a1c612206f7b6e66abf6159034f1cb1ac07dd9,03a1c612206f7b6e66abf6159034f1cb1ac07dd9,Point,37.788643,15.024338,https://www.openstreetmap.org/relation/10339853 https://www.skimap.org/SkiAreas/view/2069
